Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude.data,longitude.data,altitude.data,easting.data,northing.data,zone_number.data,zone_letter.data
1644092617.233665,475,1644092617,226200342,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092618.2184808,476,1644092618,213436603,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092619.2320137,477,1644092619,225002765,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092620.2284126,478,1644092620,221391677,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092621.2309105,479,1644092621,223884105,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092622.2209587,480,1644092622,215700387,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092623.2298915,481,1644092623,224469184,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092624.2290444,482,1644092624,223347187,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092625.2300558,483,1644092625,223181009,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092626.229551,484,1644092626,222612619,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092627.229529,485,1644092627,222723007,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092628.2233558,486,1644092628,215967655,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092629.22986,487,1644092629,222712278,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092630.2284148,488,1644092630,221348285,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092631.2288287,489,1644092631,221679210,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092632.2296965,490,1644092632,222705125,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
